medallion,hack_license,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_time_in_secs,trip_distance
2010002183,2010002182,CMT,1/1/2010 0:11,1/1/2010 0:17,2,5.98,1.1
2010000595,2010000595,CMT,1/1/2010 0:11,1/1/2010 0:22,1,10.77,4.1
2010002184,2010002183,CMT,1/1/2010 0:11,1/1/2010 0:14,2,2.78,1.1
2010002185,2010002184,CMT,1/1/2010 0:11,1/1/2010 0:20,1,8.75,1.1
2010002186,2010002185,CMT,1/1/2010 0:11,1/1/2010 0:23,3,11.25,0.7
2010002187,2010002186,CMT,1/1/2010 0:11,1/1/2010 0:37,1,25.1,7.9
2010002188,2010002187,VTS,1/1/2010 0:11,1/1/2010 0:11,1,0,1.18
2010002189,2010002188,VTS,1/1/2010 0:12,1/1/2010 0:29,5,17,4.56
2010002190,2010002189,VTS,1/1/2010 0:12,1/1/2010 0:20,2,8,2.47
2010001979,2010001979,VTS,1/1/2010 0:12,1/1/2010 0:28,2,16,4.76
2010002191,2010002190,VTS,1/1/2010 0:12,1/1/2010 0:48,1,36,21.87
2010002192,2010002191,VTS,1/1/2010 0:12,1/1/2010 0:27,4,15,0.01
2010002193,2010002192,VTS,1/1/2010 0:12,1/1/2010 0:29,2,17,4.62
2010002194,2010002193,VTS,1/1/2010 0:12,1/1/2010 0:24,3,12,3.15
2010002195,2010002194,VTS,1/1/2010 0:12,1/1/2010 0:30,1,18,3.19
2010002196,2010002195,VTS,1/1/2010 0:12,1/1/2010 0:24,1,12,2.08
2010002197,2010002196,VTS,1/1/2010 0:12,1/1/2010 0:34,3,22,2.57
2010002198,2010002197,VTS,1/1/2010 0:12,1/1/2010 0:27,1,15,3.88
2010002199,2010002198,VTS,1/1/2010 0:12,1/1/2010 0:43,1,31,4.27
2010002200,2010002199,VTS,1/1/2010 0:12,1/1/2010 0:25,1,13,2.35
2010002201,2010002200,VTS,1/1/2010 0:12,1/1/2010 0:30,2,18,9.16
2010002202,2010002201,VTS,1/1/2010 0:12,1/1/2010 0:41,6,29,5.88
2010001758,2010001758,VTS,1/1/2010 0:12,1/1/2010 0:27,1,15,5.13
2010002203,2010002202,VTS,1/1/2010 0:12,1/1/2010 0:25,3,13,3.28
2010002204,2010002203,VTS,1/1/2010 0:12,1/1/2010 0:32,5,20,3.31
2010002205,2010002204,VTS,1/1/2010 0:12,1/1/2010 0:31,3,19,4.03
2010002206,2010002205,VTS,1/1/2010 0:12,1/1/2010 0:29,5,17,9.87
2010002207,2010002206,VTS,1/1/2010 0:12,1/1/2010 0:28,1,16,4.7
2010000524,2010000524,VTS,1/1/2010 0:12,1/1/2010 0:32,1,20,7.04
2010001528,2010001528,VTS,1/1/2010 0:12,1/1/2010 0:28,1,16,3.71
2010002208,2010002207,VTS,1/1/2010 0:12,1/1/2010 0:21,5,9,1.81
2010002209,2010002208,VTS,1/1/2010 0:12,1/1/2010 0:34,5,22,4.61
2010002210,2010002209,VTS,1/1/2010 0:12,1/1/2010 0:21,5,9,1.23
2010002211,2010002210,VTS,1/1/2010 0:12,1/1/2010 0:36,5,24,2.43
2010002212,2010002211,VTS,1/1/2010 0:12,1/1/2010 0:58,1,46,12.91
2010001341,2010001341,VTS,1/1/2010 0:12,1/1/2010 0:39,1,27,6.25
2010001748,2010001748,VTS,1/1/2010 0:12,1/1/2010 0:27,2,15,4.41
2010002213,2010002212,VTS,1/1/2010 0:12,1/1/2010 0:46,4,34,18.91
2010002214,2010002213,VTS,1/1/2010 0:12,1/1/2010 0:29,5,17,3.77
2010002215,2010002214,VTS,1/1/2010 0:12,1/1/2010 0:29,6,17,3.76
2010001857,2010001857,VTS,1/1/2010 0:12,1/1/2010 0:39,5,27,6.1
2010002216,2010002215,VTS,1/1/2010 0:12,1/1/2010 0:44,1,32,3.15
2010001413,2010001413,VTS,1/1/2010 0:12,1/1/2010 0:35,1,23,2.78
2010002217,2010002216,VTS,1/1/2010 0:12,1/1/2010 0:26,2,14,0.82
2010002218,2010002217,VTS,1/1/2010 0:12,1/1/2010 0:19,1,7,1.89
2010002219,2010002218,VTS,1/1/2010 0:12,1/1/2010 0:39,1,27,1.92
2010002220,2010002219,VTS,1/1/2010 0:12,1/1/2010 0:33,5,21,5.3
2010002221,2010002220,VTS,1/1/2010 0:12,1/1/2010 0:25,5,13,3.46
2010002222,2010002221,VTS,1/1/2010 0:12,1/1/2010 0:40,1,28,11.9
2010000898,2010000898,VTS,1/1/2010 0:12,1/1/2010 0:36,1,24,3.91
2010002223,2010002222,VTS,1/1/2010 0:12,1/1/2010 0:25,2,13,1.9
2010002224,2010002223,VTS,1/1/2010 0:12,1/1/2010 0:30,1,18,2.11
2010002225,2010002224,VTS,1/1/2010 0:12,1/1/2010 0:26,1,14,5.94
2010002226,2010002225,VTS,1/1/2010 0:12,1/1/2010 0:23,1,11,2.96
2010002227,2010002226,VTS,1/1/2010 0:12,1/1/2010 0:36,2,24,5.84
2010002228,2010002227,VTS,1/1/2010 0:12,1/1/2010 0:33,3,21,4.83
2010002229,2010002228,VTS,1/1/2010 0:12,1/1/2010 0:37,4,25,5.78
2010002230,2010002229,VTS,1/1/2010 0:12,1/1/2010 0:22,3,10,5.52
2010002231,2010002230,VTS,1/1/2010 0:12,1/1/2010 0:26,4,14,3.62
2010002232,2010002231,VTS,1/1/2010 0:12,1/1/2010 0:29,5,17,4.27
2010002233,2010002232,VTS,1/1/2010 0:12,1/1/2010 0:29,1,17,8.64
2010002234,2010002233,VTS,1/1/2010 0:12,1/1/2010 0:33,2,21,3.71
2010000077,2010000077,VTS,1/1/2010 0:12,1/1/2010 0:42,3,30,8.46
2010002235,2010002234,VTS,1/1/2010 0:12,1/1/2010 0:29,5,17,6.14
2010002236,2010002235,VTS,1/1/2010 0:12,1/1/2010 0:26,3,14,2.21
2010000078,2010000078,VTS,1/1/2010 0:12,1/1/2010 0:24,1,12,2.27
2010002237,2010002236,VTS,1/1/2010 0:12,1/1/2010 0:33,2,21,4.68
2010002238,2010002237,VTS,1/1/2010 0:12,1/1/2010 0:22,2,10,0.63
2010002239,2010002238,VTS,1/1/2010 0:12,1/1/2010 0:20,3,8,1.19
2010002240,2010002239,VTS,1/1/2010 0:12,1/1/2010 0:25,1,13,1.73
2010001794,2010001794,VTS,1/1/2010 0:12,1/1/2010 0:33,5,21,7.67
2010002241,2010002240,VTS,1/1/2010 0:12,1/1/2010 0:40,1,28,4.93
2010002242,2010002241,VTS,1/1/2010 0:12,1/1/2010 0:33,2,21,5.98
2010002243,2010002242,VTS,1/1/2010 0:12,1/1/2010 0:27,1,15,2.47
2010002244,2010002243,VTS,1/1/2010 0:12,1/1/2010 0:38,1,26,6.63
2010002245,2010002244,VTS,1/1/2010 0:12,1/1/2010 0:24,2,12,1.95
2010002246,2010002245,VTS,1/1/2010 0:12,1/1/2010 0:28,1,16,5.13
2010002247,2010002246,VTS,1/1/2010 0:12,1/1/2010 0:31,2,19,4.08
2010002248,2010002247,VTS,1/1/2010 0:12,1/1/2010 0:26,1,14,1.96
2010002249,2010002248,VTS,1/1/2010 0:12,1/1/2010 0:27,2,15,2.86
2010002250,2010002249,CMT,1/1/2010 0:12,1/1/2010 0:18,1,6.23,1.9
2010002251,2010002250,VTS,1/1/2010 0:12,1/1/2010 0:12,1,0,0.59
2010002252,2010002251,DDS,1/1/2010 0:12,1/1/2010 0:23,2,11.46,1.9
2010002253,2010002252,DDS,1/1/2010 0:12,1/1/2010 0:20,3,8.76,2.1
2010002254,2010002253,CMT,1/1/2010 0:12,1/1/2010 0:16,1,4.43,1.3
2010002255,2010002254,CMT,1/1/2010 0:12,1/1/2010 0:33,1,21.08,2.4
2010002256,2010002255,VTS,1/1/2010 0:12,1/1/2010 0:12,3,0,0.61
2010002257,2010002256,CMT,1/1/2010 0:12,1/1/2010 0:25,1,13.68,2.9
2010002258,2010002257,CMT,1/1/2010 0:12,1/1/2010 0:38,2,26.25,3.4
2010002259,2010002258,CMT,1/1/2010 0:12,1/1/2010 0:14,3,2.33,0.2
2010002260,2010002259,CMT,1/1/2010 0:12,1/1/2010 0:23,1,11.6,1.5
2010002261,2010002260,DDS,1/1/2010 0:12,1/1/2010 0:13,1,1.18,1.7
2010002262,2010002261,CMT,1/1/2010 0:12,1/1/2010 0:26,2,14.25,2.3
2010002263,2010002262,CMT,1/1/2010 0:12,1/1/2010 0:20,1,8.8,2
2010002264,2010002263,CMT,1/1/2010 0:12,1/1/2010 0:16,1,4.08,0.3
2010002265,2010002264,CMT,1/1/2010 0:12,1/1/2010 0:29,1,17.08,2.6
2010002266,2010002265,CMT,1/1/2010 0:12,1/1/2010 0:20,3,8.78,1.5
2010002267,2010002266,CMT,1/1/2010 0:12,1/1/2010 0:23,3,11.17,1.6
2010002268,2010002267,CMT,1/1/2010 0:12,1/1/2010 0:27,2,15.37,4.5
2010002269,2010002268,CMT,1/1/2010 0:12,1/1/2010 0:37,1,25.78,7.1
2010002270,2010002269,CMT,1/1/2010 0:12,1/1/2010 0:28,2,16.57,4.8
2010002271,2010002270,CMT,1/1/2010 0:12,1/1/2010 0:17,1,5.87,2
2010000015,2010000015,CMT,1/1/2010 0:12,1/1/2010 0:18,1,6.23,1.1
2010002272,2010002271,CMT,1/1/2010 0:12,1/1/2010 0:31,1,18.9,5.1
2010002273,2010002272,VTS,1/1/2010 0:12,1/1/2010 0:12,1,0,1.47
2010002274,2010002273,CMT,1/1/2010 0:12,1/1/2010 0:15,2,3.65,0.8
2010002275,2010002274,CMT,1/1/2010 0:12,1/1/2010 0:18,1,6.52,1
2010000830,2010000830,CMT,1/1/2010 0:12,1/1/2010 0:24,1,12.58,2.8
2010002276,2010002275,CMT,1/1/2010 0:12,1/1/2010 0:20,1,7.92,1.8
2010002277,2010002276,VTS,1/1/2010 0:12,1/1/2010 0:12,1,0,2.07
2010002278,2010002277,CMT,1/1/2010 0:12,1/1/2010 0:24,2,12.67,3.4
2010002279,2010002278,CMT,1/1/2010 0:12,1/1/2010 0:13,1,1.12,0.1
2010002280,2010002279,CMT,1/1/2010 0:12,1/1/2010 0:18,1,6.47,1
2010002281,2010002280,CMT,1/1/2010 0:12,1/1/2010 0:16,4,4.65,0.5
2010002282,2010002281,CMT,1/1/2010 0:12,1/1/2010 0:21,1,8.98,1.3
2010002283,2010002282,CMT,1/1/2010 0:12,1/1/2010 0:25,4,13.05,2.5
2010002284,2010002283,CMT,1/1/2010 0:12,1/1/2010 0:18,1,6.78,1
2010000971,2010000971,CMT,1/1/2010 0:12,1/1/2010 0:22,1,10.65,1.1
2010002285,2010002284,CMT,1/1/2010 0:12,1/1/2010 0:22,1,9.93,2.1
2010002286,2010002285,VTS,1/1/2010 0:12,1/1/2010 0:12,1,0,0.66
2010002287,2010002286,CMT,1/1/2010 0:12,1/1/2010 0:35,2,23.73,10.8
2010002288,2010002287,CMT,1/1/2010 0:12,1/1/2010 0:21,4,9.4,1.5
2010002289,2010002288,CMT,1/1/2010 0:12,1/1/2010 0:16,1,4.53,0.5
2010002290,2010002289,CMT,1/1/2010 0:12,1/1/2010 0:16,1,4.08,0.4
2010002291,2010002290,CMT,1/1/2010 0:12,1/1/2010 0:20,1,8.8,1.6
2010002292,2010002291,CMT,1/1/2010 0:12,1/1/2010 0:24,2,12.7,2.7
2010002293,2010002292,VTS,1/1/2010 0:12,1/1/2010 0:12,1,0,1.8
2010002294,2010002293,CMT,1/1/2010 0:12,1/1/2010 0:33,1,20.83,5.5
2010002295,2010002294,CMT,1/1/2010 0:12,1/1/2010 0:13,3,1.35,0.5
2010002296,2010002295,CMT,1/1/2010 0:12,1/1/2010 0:25,1,12.97,3.1
2010002297,2010002296,CMT,1/1/2010 0:12,1/1/2010 0:23,2,11.35,2.3
2010002298,2010002297,CMT,1/1/2010 0:12,1/1/2010 0:38,2,25.98,13.5
2010002299,2010002298,VTS,1/1/2010 0:12,1/1/2010 0:12,2,0,2.48
2010002300,2010002299,CMT,1/1/2010 0:12,1/1/2010 0:16,1,3.9,0.9
2010002301,2010002300,VTS,1/1/2010 0:12,1/1/2010 0:12,5,0,2.23
2010002302,2010002301,DDS,1/1/2010 0:12,1/1/2010 0:23,1,10.86,1.8
2010002303,2010002302,CMT,1/1/2010 0:12,1/1/2010 0:32,1,19.87,2.7
2010002304,2010002303,DDS,1/1/2010 0:12,1/1/2010 0:23,3,11.05,2.2
2010002305,2010002304,VTS,1/1/2010 0:12,1/1/2010 0:12,1,0,1
2010002306,2010002305,CMT,1/1/2010 0:12,1/1/2010 0:17,1,4.97,0.8
2010002307,2010002306,VTS,1/1/2010 0:12,1/1/2010 0:12,3,0,0.97
2010002308,2010002307,CMT,1/1/2010 0:12,1/1/2010 0:17,2,5.67,1.5
2010002309,2010002308,VTS,1/1/2010 0:12,1/1/2010 0:12,2,0,0.96
2010002310,2010002309,DDS,1/1/2010 0:12,1/1/2010 0:17,1,5.21,0.9
2010002311,2010002310,CMT,1/1/2010 0:12,1/1/2010 0:25,1,12.87,3.3
2010002312,2010002311,VTS,1/1/2010 0:12,1/1/2010 0:12,1,0,0.04
2010000139,2010000139,CMT,1/1/2010 0:12,1/1/2010 0:16,2,4.23,0.8
2010002313,2010002312,VTS,1/1/2010 0:12,1/1/2010 0:12,1,0,0.8
2010000243,2010000243,DDS,1/1/2010 0:12,1/1/2010 0:26,2,14.11,2.4
2010002314,2010002313,VTS,1/1/2010 0:12,1/1/2010 0:12,6,0,1.06
2010002315,2010002314,CMT,1/1/2010 0:12,1/1/2010 0:20,1,8.63,2.2
2010000606,2010000606,CMT,1/1/2010 0:12,1/1/2010 0:16,1,4.52,1.1
2010000924,2010000924,DDS,1/1/2010 0:12,1/1/2010 0:26,1,14.35,3.4
2010002316,2010002315,CMT,1/1/2010 0:12,1/1/2010 0:20,1,8.58,2.3
2010000735,2010000735,CMT,1/1/2010 0:12,1/1/2010 0:23,1,10.88,2.2
2010001899,2010001899,VTS,1/1/2010 0:12,1/1/2010 0:12,1,0,0.17
2010000112,2010000112,CMT,1/1/2010 0:12,1/1/2010 0:22,2,9.87,1.5
2010002317,2010002316,VTS,1/1/2010 0:12,1/1/2010 0:12,2,0,0.61
2010002318,2010002317,CMT,1/1/2010 0:12,1/1/2010 1:02,1,50.53,7.9
2010002319,2010002318,VTS,1/1/2010 0:12,1/1/2010 0:12,2,0,1.28
2010002320,2010002319,CMT,1/1/2010 0:12,1/1/2010 0:35,1,23.22,2
2010002321,2010002320,VTS,1/1/2010 0:12,1/1/2010 0:12,1,0,0.39
2010002322,2010002321,CMT,1/1/2010 0:12,1/1/2010 0:19,1,6.87,0.8
2010002323,2010002322,CMT,1/1/2010 0:12,1/1/2010 0:14,1,2.45,1
2010002324,2010002323,CMT,1/1/2010 0:12,1/1/2010 0:22,2,10.15,1.7
2010002325,2010002324,CMT,1/1/2010 0:12,1/1/2010 0:24,1,11.87,2.3
2010002326,2010002325,CMT,1/1/2010 0:12,1/1/2010 0:17,1,5.37,1.1
2010002327,2010002326,CMT,1/1/2010 0:12,1/1/2010 0:25,1,13.22,3.5
2010002328,2010002327,CMT,1/1/2010 0:12,1/1/2010 0:23,1,11.27,2.8
2010002329,2010002328,CMT,1/1/2010 0:12,1/1/2010 0:16,1,4.42,0.7
2010002330,2010002329,DDS,1/1/2010 0:12,1/1/2010 0:24,1,12.1,0.6
2010002331,2010002330,CMT,1/1/2010 0:12,1/1/2010 0:22,1,9.7,2.4
2010002332,2010002331,CMT,1/1/2010 0:12,1/1/2010 0:16,1,3.88,0.7
2010002333,2010002332,VTS,1/1/2010 0:12,1/1/2010 0:12,1,0,0.46
2010002334,2010002333,VTS,1/1/2010 0:12,1/1/2010 0:12,1,0,5.16
2010002335,2010002334,CMT,1/1/2010 0:12,1/1/2010 0:33,4,21.12,2.4
2010002336,2010002335,DDS,1/1/2010 0:12,1/1/2010 0:27,1,15.46,2.1
2010002337,2010002336,CMT,1/1/2010 0:12,1/1/2010 0:17,1,5.27,1.8
2010002338,2010002337,CMT,1/1/2010 0:12,1/1/2010 0:27,1,15.52,5.7
2010000760,2010000760,CMT,1/1/2010 0:12,1/1/2010 0:16,1,3.9,0.7
2010002339,2010002338,DDS,1/1/2010 0:12,1/1/2010 0:25,3,12.9,2.9
2010002340,2010002339,CMT,1/1/2010 0:12,1/1/2010 0:16,1,4.58,0.9
2010002341,2010002340,VTS,1/1/2010 0:12,1/1/2010 0:12,6,0,0.44
2010002342,2010002341,DDS,1/1/2010 0:12,1/1/2010 0:18,1,5.76,0.9
2010000514,2010000514,CMT,1/1/2010 0:12,1/1/2010 0:16,1,4.28,0.7
2010002343,2010002342,VTS,1/1/2010 0:12,1/1/2010 0:12,5,0,1.19
2010002344,2010002343,CMT,1/1/2010 0:12,1/1/2010 0:30,1,18.28,2.4
2010000358,2010000358,CMT,1/1/2010 0:12,1/1/2010 0:17,2,5.05,2
2010002345,2010002344,CMT,1/1/2010 0:12,1/1/2010 0:35,3,22.85,5.3
2010002346,2010002345,VTS,1/1/2010 0:12,1/1/2010 0:12,2,0,1.08
2010002347,2010002346,CMT,1/1/2010 0:12,1/1/2010 0:15,1,3.3,0.8
2010002348,2010002347,DDS,1/1/2010 0:12,1/1/2010 0:21,2,9.21,1.4
2010002349,2010002348,CMT,1/1/2010 0:12,1/1/2010 0:25,2,12.73,2.6
2010002350,2010002349,CMT,1/1/2010 0:12,1/1/2010 0:18,4,6.52,1
2010002351,2010002350,VTS,1/1/2010 0:12,1/1/2010 0:12,1,0,0.26
2010002352,2010002351,VTS,1/1/2010 0:12,1/1/2010 0:12,2,0,1.01
2010002353,2010002352,CMT,1/1/2010 0:12,1/1/2010 0:16,1,4.48,1
2010002354,2010002353,VTS,1/1/2010 0:12,1/1/2010 0:12,1,0,2.03
2010002355,2010002354,DDS,1/1/2010 0:12,1/1/2010 0:17,1,4.61,0.8
2010002356,2010002355,CMT,1/1/2010 0:12,1/1/2010 0:27,1,15.55,3.8
2010002357,2010002356,CMT,1/1/2010 0:12,1/1/2010 0:31,1,18.67,4
2010002358,2010002357,CMT,1/1/2010 0:12,1/1/2010 0:24,1,12.55,4.6
2010002359,2010002358,CMT,1/1/2010 0:12,1/1/2010 0:30,1,18.43,5
2010000218,2010000218,CMT,1/1/2010 0:12,1/1/2010 0:16,1,3.93,1.1
2010002360,2010002359,CMT,1/1/2010 0:12,1/1/2010 0:23,1,11.28,1.7
2010002361,2010002360,CMT,1/1/2010 0:12,1/1/2010 0:18,1,5.85,1.2
2010002362,2010002361,VTS,1/1/2010 0:12,1/1/2010 0:12,2,0,2.23
2010002363,2010002362,VTS,1/1/2010 0:12,1/1/2010 0:12,1,0,1.4
2010000252,2010000252,CMT,1/1/2010 0:12,1/1/2010 0:18,1,5.75,0.8
2010002364,2010002363,VTS,1/1/2010 0:12,1/1/2010 0:12,2,0,1.68
2010002365,2010002364,CMT,1/1/2010 0:12,1/1/2010 0:14,1,1.67,0.5
2010002366,2010002365,CMT,1/1/2010 0:12,1/1/2010 0:25,2,13.52,2.5
2010002367,2010002366,CMT,1/1/2010 0:12,1/1/2010 0:17,1,5.37,1.1
2010000943,2010000943,VTS,1/1/2010 0:12,1/1/2010 0:12,1,0,0.63
2010002368,2010002367,CMT,1/1/2010 0:12,1/1/2010 0:26,3,14.18,8.1
2010002369,2010002368,CMT,1/1/2010 0:12,1/1/2010 0:31,1,18.98,4.6
2010002370,2010002369,CMT,1/1/2010 0:12,1/1/2010 0:26,1,14.12,2.8
2010002371,2010002370,CMT,1/1/2010 0:12,1/1/2010 0:27,1,14.68,4.3
2010002372,2010002371,VTS,1/1/2010 0:12,1/1/2010 0:12,1,0,0.11
2010000098,2010000098,CMT,1/1/2010 0:12,1/1/2010 0:18,2,6.27,1
2010002373,2010002372,CMT,1/1/2010 0:12,1/1/2010 0:17,1,5.12,0.9
2010002374,2010002373,CMT,1/1/2010 0:12,1/1/2010 0:23,2,11.1,3.1
2010002375,2010002374,CMT,1/1/2010 0:12,1/1/2010 0:16,1,3.82,0.5
2010002376,2010002375,CMT,1/1/2010 0:12,1/1/2010 0:29,1,17.32,7.7
2010002377,2010002376,CMT,1/1/2010 0:12,1/1/2010 0:29,1,17.1,1.7
2010002378,2010002377,VTS,1/1/2010 0:12,1/1/2010 0:12,1,0,0.57
2010002379,2010002378,VTS,1/1/2010 0:12,1/1/2010 0:12,1,0,2.12
2010000047,2010000047,CMT,1/1/2010 0:12,1/1/2010 0:25,1,12.55,3.2
2010002380,2010002379,CMT,1/1/2010 0:12,1/1/2010 0:25,2,13.42,2.5
2010002381,2010002380,CMT,1/1/2010 0:12,1/1/2010 0:18,1,6.42,2.5
2010002382,2010002381,DDS,1/1/2010 0:12,1/1/2010 0:19,1,6.98,0.5
2010002383,2010002382,VTS,1/1/2010 0:12,1/1/2010 0:12,4,0,3.09
2010002384,2010002383,CMT,1/1/2010 0:12,1/1/2010 0:28,3,16.18,3
2010002385,2010002384,CMT,1/1/2010 0:12,1/1/2010 0:12,1,0.43,0
2010002386,2010002385,CMT,1/1/2010 0:12,1/1/2010 0:40,4,27.97,6.1
2010002387,2010002386,CMT,1/1/2010 0:12,1/1/2010 0:30,4,18.12,5.8
2010002388,2010002387,CMT,1/1/2010 0:12,1/1/2010 0:26,1,14.22,3.5
2010002389,2010002388,CMT,1/1/2010 0:12,1/1/2010 0:23,3,10.87,4.7
2010002390,2010002389,VTS,1/1/2010 0:12,1/1/2010 0:12,2,0,1.25
2010002391,2010002390,VTS,1/1/2010 0:12,1/1/2010 0:12,1,0,0.98
2010002392,2010002391,CMT,1/1/2010 0:12,1/1/2010 0:28,2,15.7,2
2010002393,2010002392,VTS,1/1/2010 0:12,1/1/2010 0:12,2,0,1.06
2010002394,2010002393,VTS,1/1/2010 0:12,1/1/2010 0:12,1,0,0.13
2010002395,2010002394,VTS,1/1/2010 0:12,1/1/2010 0:12,5,0,0.52
2010002396,2010002395,CMT,1/1/2010 0:12,1/1/2010 0:16,3,3.82,1
2010002397,2010002396,VTS,1/1/2010 0:12,1/1/2010 0:12,1,0,2.6
2010002398,2010002397,CMT,1/1/2010 0:12,1/1/2010 0:20,4,7.95,1.1
2010002399,2010002398,CMT,1/1/2010 0:12,1/1/2010 0:15,1,3.03,0.5
2010002400,2010002399,CMT,1/1/2010 0:12,1/1/2010 0:21,4,8.6,1.5
2010002401,2010002400,CMT,1/1/2010 0:12,1/1/2010 0:27,1,14.67,4.9
2010002402,2010002401,VTS,1/1/2010 0:12,1/1/2010 0:12,1,0,1.37
2010002403,2010002402,CMT,1/1/2010 0:12,1/1/2010 0:20,4,7.7,1.2
2010002404,2010002403,CMT,1/1/2010 0:12,1/1/2010 0:28,1,16.23,0
2010002405,2010002404,CMT,1/1/2010 0:12,1/1/2010 0:19,1,7.28,1.3
2010002406,2010002405,CMT,1/1/2010 0:12,1/1/2010 0:19,1,6.72,1.9
2010002407,2010002406,CMT,1/1/2010 0:12,1/1/2010 0:20,2,8,2.4
2010002408,2010002407,CMT,1/1/2010 0:12,1/1/2010 0:15,2,2.5,0.5
2010002409,2010002408,CMT,1/1/2010 0:12,1/1/2010 0:31,1,18.5,5.5
2010002410,2010002409,CMT,1/1/2010 0:12,1/1/2010 0:31,2,18.48,4
2010002411,2010002410,CMT,1/1/2010 0:12,1/1/2010 0:20,1,8.1,1.5
2010002412,2010002411,CMT,1/1/2010 0:12,1/1/2010 0:15,1,3,0.5
2010002413,2010002412,DDS,1/1/2010 0:12,1/1/2010 0:21,1,9.18,3.1
2010002414,2010002413,CMT,1/1/2010 0:12,1/1/2010 0:28,1,15.85,2.7
2010002415,2010002414,CMT,1/1/2010 0:12,1/1/2010 0:21,2,8.97,2
2010002416,2010002415,CMT,1/1/2010 0:12,1/1/2010 0:20,1,8.15,2.5
2010002417,2010002416,CMT,1/1/2010 0:12,1/1/2010 0:23,2,11.15,2
2010000132,2010000132,CMT,1/1/2010 0:12,1/1/2010 0:17,1,5.15,1.2
2010002418,2010002417,VTS,1/1/2010 0:12,1/1/2010 0:12,1,0,2.67
2010002419,2010002418,CMT,1/1/2010 0:12,1/1/2010 0:21,2,8.88,0.9
2010002420,2010002419,CMT,1/1/2010 0:12,1/1/2010 0:13,1,1.17,0.5
2010002421,2010002420,VTS,1/1/2010 0:12,1/1/2010 0:12,1,0,1.55
2010002422,2010002421,CMT,1/1/2010 0:12,1/1/2010 0:23,1,10.48,2.5
2010002423,2010002422,CMT,1/1/2010 0:12,1/1/2010 0:22,1,9.62,1.9
2010002424,2010002423,CMT,1/1/2010 0:12,1/1/2010 0:24,1,11.52,3.5
2010002425,2010002424,VTS,1/1/2010 0:12,1/1/2010 0:12,5,0,0.87
2010002426,2010002425,CMT,1/1/2010 0:12,1/1/2010 0:25,1,12.93,2.7
2010002427,2010002426,VTS,1/1/2010 0:12,1/1/2010 0:12,2,0,2.15
2010002428,2010002427,CMT,1/1/2010 0:12,1/1/2010 0:16,2,3.52,0.6
2010002429,2010002428,CMT,1/1/2010 0:12,1/1/2010 0:29,1,16.35,1.5
2010002430,2010002429,CMT,1/1/2010 0:12,1/1/2010 0:33,1,20.78,2.8
2010000235,2010000235,CMT,1/1/2010 0:12,1/1/2010 0:20,3,7.63,1.7
2010002431,2010002430,CMT,1/1/2010 0:12,1/1/2010 0:36,1,23.63,9.9
2010002432,2010002431,CMT,1/1/2010 0:12,1/1/2010 0:16,1,3.48,1
2010002433,2010002432,CMT,1/1/2010 0:12,1/1/2010 0:17,2,4.48,0.5
2010002434,2010002433,CMT,1/1/2010 0:12,1/1/2010 0:19,1,6.62,1.5
2010000240,2010000240,CMT,1/1/2010 0:12,1/1/2010 0:16,2,3.82,0.8
2010002435,2010002434,CMT,1/1/2010 0:12,1/1/2010 0:17,1,4.33,0.5
2010002436,2010002435,CMT,1/1/2010 0:12,1/1/2010 0:29,2,16.43,3.3
2010002437,2010002436,VTS,1/1/2010 0:12,1/1/2010 0:12,1,0,1.8
2010002438,2010002437,CMT,1/1/2010 0:12,1/1/2010 0:18,4,5.6,0.5
2010002439,2010002438,DDS,1/1/2010 0:12,1/1/2010 0:24,1,12,2.2
2010002440,2010002439,VTS,1/1/2010 0:12,1/1/2010 0:12,5,0,1.08
2010002441,2010002440,CMT,1/1/2010 0:12,1/1/2010 0:38,4,26.12,3.4
2010002442,2010002441,CMT,1/1/2010 0:12,1/1/2010 0:51,1,39.07,9.2
2010002233,2010002232,VTS,1/1/2010 0:12,1/1/2010 0:12,1,0,0.24
2010000489,2010000489,CMT,1/1/2010 0:12,1/1/2010 0:17,3,4.35,0.5
2010002443,2010002442,CMT,1/1/2010 0:12,1/1/2010 0:29,1,16.32,4.1
2010002444,2010002443,VTS,1/1/2010 0:12,1/1/2010 0:12,1,0,1.15
2010002445,2010002444,VTS,1/1/2010 0:12,1/1/2010 0:12,1,0,1.16
2010002446,2010002445,CMT,1/1/2010 0:12,1/1/2010 0:30,4,18.02,3.8
2010002447,2010002446,VTS,1/1/2010 0:12,1/1/2010 0:12,1,0,0.65
2010002448,2010002447,DDS,1/1/2010 0:12,1/1/2010 0:25,1,12.36,1.9
2010002449,2010002448,VTS,1/1/2010 0:12,1/1/2010 0:12,1,0,1.3
2010002450,2010002449,CMT,1/1/2010 0:12,1/1/2010 0:30,1,17.83,4.1
2010002451,2010002450,VTS,1/1/2010 0:12,1/1/2010 0:12,1,0,0.64
2010002452,2010002451,CMT,1/1/2010 0:12,1/1/2010 0:28,2,15.17,2.9
2010002453,2010002452,CMT,1/1/2010 0:12,1/1/2010 0:26,4,13.75,1.6
2010002454,2010002453,VTS,1/1/2010 0:12,1/1/2010 0:12,2,0,0.67
2010002455,2010002454,CMT,1/1/2010 0:12,1/1/2010 0:28,2,15.28,2
